OrderID,Date,CustomerID,ProductName,Category,Quantity,UnitPrice,City,PaymentMethod,DeliveryTimeMinutes,Revenue
B05462,2024-08-05,C0279,Coffee,Beverages,1,219.45,Bangalore,UPI,27,219.45
B05463,2024-07-16,C1425,Soda,Beverages,1,222.14,Mumbai,Card,30,222.14
B05464,2024-08-24,C0487,Chips,Snacks,2,133.0,Hyderabad,Card,24,266.0
B05465,2024-06-14,C1312,Biscuits,Snacks,1,70.06,Noida,COD,41,70.06
B05466,2024-11-18,C1172,Namkeen,Snacks,5,168.12,Delhi,COD,11,840.6
B05467,2024-02-07,C0886,Curd,Dairy,3,135.27,Delhi,Netbanking,31,405.81000000000006
B05468,2024-12-18,C0961,Onion,Vegetables,1,73.96,Noida,Card,14,73.96
B05469,2024-10-11,C1303,Soda,Beverages,2,293.62,Hyderabad,UPI,47,587.24
B05470,2024-03-09,C1108,Namkeen,Snacks,5,36.95,Chennai,UPI,11,184.75
B05471,2024-02-02,C0379,Potato,Vegetables,5,122.6,Pune,Netbanking,27,613.0
B05472,2024-07-31,C1445,Tomato,Vegetables,5,19.54,Bangalore,COD,54,97.69999999999999
B05473,2024-08-27,C0098,Chips,Snacks,4,103.07,Pune,Netbanking,13,412.28
B05474,2024-10-12,C0007,Namkeen,Snacks,1,45.21,Gurgaon,UPI,23,45.21
B05475,2024-02-21,C0174,Banana,Fruits,4,88.07,Delhi,Card,41,352.28
B05476,2024-08-01,C0046,Cookies,Bakery,2,180.09,Bangalore,UPI,25,360.18
B05477,2024-05-22,C1279,Mango,Fruits,2,14.85,Bangalore,Netbanking,18,29.7
B05478,2024-09-13,C0153,Tomato,Vegetables,4,144.52,Chennai,UPI,31,578.08
B05479,2024-04-04,C0349,Onion,Vegetables,1,93.14,Chennai,Netbanking,10,93.14
B05480,2024-09-12,C0150,Namkeen,Snacks,5,64.99,Chennai,UPI,40,324.95
B05481,2024-12-14,C0366,Banana,Fruits,1,16.66,Bangalore,Card,14,16.66
B05482,2024-02-17,C1459,Cookies,Bakery,3,38.67,Hyderabad,Netbanking,46,116.01
B05483,2024-01-30,C0981,Cookies,Bakery,5,297.51,Gurgaon,Card,54,1487.55
B05484,2024-01-29,C1391,Bread,Bakery,4,200.24,Bangalore,Netbanking,58,800.96
B05485,2024-08-20,C0436,Tea,Beverages,1,76.35,Gurgaon,Card,14,76.35
B05486,2024-04-03,C1399,Cookies,Bakery,3,151.97,Mumbai,COD,29,455.90999999999997
B05487,2024-01-14,C1219,Cake,Bakery,5,155.24,Mumbai,UPI,54,776.2
B05488,2024-08-12,C1499,Potato,Vegetables,2,238.84,Gurgaon,Netbanking,54,477.68
B05489,2024-08-23,C0160,Tea,Beverages,1,225.62,Noida,UPI,52,225.62
B05490,2024-01-13,C0540,Banana,Fruits,4,258.28,Gurgaon,COD,11,1033.12
B05491,2024-01-06,C0787,Cookies,Bakery,3,172.37,Pune,Netbanking,38,517.11
B05492,2024-09-18,C0521,Chips,Snacks,1,180.18,Mumbai,UPI,57,180.18
B05493,2024-01-07,C0162,Biscuits,Snacks,3,238.13,Bangalore,Netbanking,48,714.39
B05494,2024-08-06,C1437,Banana,Fruits,5,287.93,Delhi,Netbanking,40,1439.65
B05495,2024-05-18,C0188,Curd,Dairy,3,205.4,Pune,COD,15,616.2
B05496,2024-08-22,C0419,Apple,Fruits,5,16.61,Pune,Card,57,83.05
B05497,2024-12-05,C0334,Tea,Beverages,3,22.49,Mumbai,Card,57,67.47
B05498,2024-09-16,C0188,Paneer,Dairy,1,23.55,Mumbai,UPI,33,23.55
B05499,2024-05-16,C1339,Croissant,Bakery,4,73.51,Pune,COD,59,294.04
B05500,2024-09-19,C0868,Biscuits,Snacks,3,207.3,Delhi,Netbanking,38,621.9000000000001
B05501,2024-02-27,C0942,Apple,Fruits,4,174.83,Chennai,Card,20,699.32
B05502,2024-10-15,C1114,Coffee,Beverages,2,168.37,Gurgaon,Card,53,336.74
B05503,2024-03-13,C0188,Coffee,Beverages,5,250.76,Pune,Card,45,1253.8
B05504,2024-09-23,C0617,Juice,Beverages,2,91.08,Noida,Netbanking,16,182.16
B05505,2024-08-25,C1481,Apple,Fruits,1,12.83,Delhi,Card,21,12.83
B05506,2024-04-05,C1194,Potato,Vegetables,5,239.24,Gurgaon,UPI,16,1196.2
B05507,2024-07-12,C0808,Chips,Snacks,1,86.06,Hyderabad,Netbanking,55,86.06
B05508,2024-07-12,C1406,Croissant,Bakery,5,258.71,Mumbai,COD,22,1293.55
B05509,2024-09-06,C1328,Orange,Fruits,4,177.29,Mumbai,Card,29,709.16
B05510,2024-05-04,C1458,Apple,Fruits,4,110.0,Chennai,COD,24,440.0
B05511,2024-12-18,C0299,Tea,Beverages,2,277.03,Delhi,Netbanking,20,554.06
B05512,2024-08-11,C0319,Tomato,Vegetables,4,163.86,Delhi,Netbanking,24,655.44
B05513,2024-12-03,C0078,Onion,Vegetables,3,108.71,Mumbai,UPI,15,326.13
B05514,2024-03-20,C0557,Bread,Bakery,4,49.34,Noida,UPI,21,197.36
B05515,2024-03-26,C0815,Cookies,Bakery,2,96.59,Mumbai,Netbanking,42,193.18
B05516,2024-01-13,C1288,Mango,Fruits,4,27.87,Chennai,Card,42,111.48
B05517,2024-08-03,C0949,Curd,Dairy,4,218.23,Chennai,UPI,22,872.92
B05518,2024-11-08,C1490,Mango,Fruits,2,201.07,Noida,COD,29,402.14
B05519,2024-03-11,C0732,Paneer,Dairy,3,33.04,Pune,Card,37,99.12
B05520,2024-05-15,C0635,Potato,Vegetables,2,137.69,Hyderabad,COD,15,275.38
B05521,2024-06-27,C0546,Paneer,Dairy,4,299.64,Gurgaon,COD,24,1198.56
B05522,2024-07-22,C0851,Spinach,Vegetables,4,198.76,Bangalore,Netbanking,14,795.04
B05523,2024-10-20,C1070,Mango,Fruits,4,252.61,Hyderabad,UPI,40,1010.44
B05524,2024-02-29,C0317,Orange,Fruits,1,159.29,Gurgaon,Card,14,159.29
B05525,2024-02-12,C0109,Mango,Fruits,4,271.83,Hyderabad,Card,41,1087.32
B05526,2024-03-17,C1463,Banana,Fruits,5,292.83,Chennai,Card,13,1464.1499999999999
B05527,2024-04-05,C0896,Spinach,Vegetables,3,168.92,Chennai,UPI,18,506.76
B05528,2024-04-16,C1269,Apple,Fruits,2,205.69,Noida,UPI,51,411.38
B05529,2024-09-02,C1159,Bread,Bakery,4,268.31,Bangalore,Card,33,1073.24
B05530,2024-01-21,C0176,Chips,Snacks,5,129.07,Bangalore,UPI,42,645.3499999999999
B05531,2024-05-20,C0836,Spinach,Vegetables,4,99.99,Bangalore,COD,43,399.96
B05532,2024-06-28,C0569,Apple,Fruits,4,100.55,Delhi,Netbanking,25,402.2
B05533,2024-05-13,C1322,Tomato,Vegetables,2,76.37,Bangalore,COD,44,152.74
B05534,2024-10-13,C0597,Tea,Beverages,3,160.33,Noida,UPI,52,480.99
B05535,2024-10-18,C1010,Coffee,Beverages,4,64.23,Chennai,COD,50,256.92
B05536,2024-11-23,C0504,Apple,Fruits,1,197.29,Chennai,COD,50,197.29
B05537,2024-01-26,C1082,Bread,Bakery,1,268.4,Delhi,Card,11,268.4
B05538,2024-06-18,C1416,Tomato,Vegetables,3,247.57,Delhi,UPI,13,742.71
B05539,2024-12-12,C1408,Paneer,Dairy,2,47.51,Gurgaon,Card,47,95.02
B05540,2024-02-14,C1019,Popcorn,Snacks,2,172.38,Gurgaon,COD,36,344.76
B05541,2024-06-07,C0582,Potato,Vegetables,5,100.85,Hyderabad,Card,54,504.25
B05542,2024-07-01,C0579,Paneer,Dairy,5,146.28,Mumbai,Card,28,731.4
B05543,2024-03-24,C0220,Paneer,Dairy,4,56.03,Mumbai,Netbanking,50,224.12
B05544,2024-01-31,C0538,Cookies,Bakery,1,58.52,Bangalore,Card,36,58.52
B05545,2024-12-16,C0763,Potato,Vegetables,3,33.21,Pune,COD,37,99.63
B05546,2024-12-22,C0069,Spinach,Vegetables,2,166.54,Hyderabad,Netbanking,54,333.08
B05547,2024-06-12,C1349,Namkeen,Snacks,2,62.15,Mumbai,UPI,25,124.3
B05548,2024-12-11,C0244,Soda,Beverages,4,285.26,Gurgaon,Netbanking,23,1141.04
B05549,2024-08-02,C0199,Paneer,Dairy,4,39.08,Gurgaon,UPI,44,156.32
B05550,2024-04-26,C0494,Curd,Dairy,1,135.04,Mumbai,Card,11,135.04
B05551,2024-07-13,C1000,Banana,Fruits,2,122.24,Mumbai,Netbanking,50,244.48
B05552,2024-04-03,C0933,Bread,Bakery,2,207.87,Pune,COD,37,415.74
B05553,2024-03-28,C0348,Orange,Fruits,4,30.05,Mumbai,UPI,28,120.2
B05554,2024-09-25,C0058,Croissant,Bakery,5,50.88,Mumbai,COD,23,254.4
B05555,2024-08-22,C0900,Biscuits,Snacks,4,81.22,Hyderabad,UPI,57,324.88
B05556,2024-01-13,C1106,Tomato,Vegetables,4,222.89,Bangalore,COD,37,891.56
B05557,2024-01-17,C1285,Tomato,Vegetables,1,105.36,Chennai,Netbanking,45,105.36
B05558,2024-04-22,C0804,Coffee,Beverages,4,84.85,Gurgaon,Card,30,339.4
B05559,2024-09-07,C1189,Coffee,Beverages,5,261.28,Hyderabad,UPI,17,1306.3999999999999
B05560,2024-02-11,C1425,Tea,Beverages,2,108.28,Pune,Card,44,216.56
B05561,2024-03-13,C0750,Namkeen,Snacks,3,255.02,Pune,Card,31,765.0600000000001
B05562,2024-06-24,C0475,Apple,Fruits,4,250.77,Bangalore,Netbanking,39,1003.08
B05563,2024-02-09,C0166,Coffee,Beverages,4,217.78,Noida,COD,40,871.12
B05564,2024-04-30,C0216,Milk,Dairy,3,150.49,Pune,Netbanking,10,451.47
B05565,2024-02-24,C1422,Croissant,Bakery,1,129.5,Noida,UPI,46,129.5
B05566,2024-02-08,C1025,Mango,Fruits,3,98.68,Pune,Netbanking,29,296.04
B05567,2024-07-29,C1058,Banana,Fruits,5,99.97,Pune,Card,43,499.85
B05568,2024-04-03,C1161,Paneer,Dairy,4,185.32,Gurgaon,UPI,14,741.28
B05569,2024-08-23,C0925,Curd,Dairy,3,215.39,Chennai,Netbanking,58,646.17
B05570,2024-10-09,C0092,Orange,Fruits,3,261.07,Noida,UPI,38,783.21
B05571,2024-03-04,C1442,Mango,Fruits,4,131.74,Noida,Netbanking,15,526.96
B05572,2024-04-16,C0531,Popcorn,Snacks,5,21.68,Chennai,UPI,15,108.4
B05573,2024-09-20,C0551,Coffee,Beverages,5,100.95,Hyderabad,Card,54,504.75
B05574,2024-03-22,C0332,Juice,Beverages,3,134.26,Chennai,UPI,42,402.78
B05575,2024-11-24,C1128,Spinach,Vegetables,2,94.83,Mumbai,Card,27,189.66
B05576,2024-01-07,C0237,Namkeen,Snacks,3,168.67,Noida,UPI,41,506.01
B05577,2024-09-25,C0179,Orange,Fruits,2,76.2,Chennai,COD,50,152.4
B05578,2024-02-27,C0761,Soda,Beverages,5,196.89,Mumbai,Card,14,984.4499999999999
B05579,2024-04-30,C0407,Tomato,Vegetables,3,18.43,Mumbai,Netbanking,38,55.29
B05580,2024-01-08,C0398,Potato,Vegetables,2,190.24,Pune,COD,26,380.48
B05581,2024-10-07,C0866,Milk,Dairy,1,160.92,Delhi,COD,27,160.92
B05582,2024-03-07,C0534,Coffee,Beverages,4,252.05,Pune,Card,14,1008.2
B05583,2024-11-21,C1230,Paneer,Dairy,4,219.62,Mumbai,COD,20,878.48
B05584,2024-07-19,C1363,Banana,Fruits,4,241.96,Noida,Netbanking,59,967.84
B05585,2024-11-02,C0335,Cookies,Bakery,2,11.88,Bangalore,Netbanking,41,23.76
B05586,2024-11-12,C1360,Onion,Vegetables,4,141.79,Noida,Card,23,567.16
B05587,2024-12-06,C0414,Bread,Bakery,1,274.93,Delhi,Netbanking,48,274.93
B05588,2024-06-24,C1360,Spinach,Vegetables,1,112.08,Mumbai,UPI,49,112.08
B05589,2024-05-01,C1105,Soda,Beverages,1,174.61,Gurgaon,UPI,13,174.61
B05590,2024-11-03,C0435,Paneer,Dairy,2,49.38,Gurgaon,Card,22,98.76
B05591,2024-05-12,C0544,Tomato,Vegetables,4,109.04,Pune,Netbanking,57,436.16
B05592,2024-02-05,C1324,Banana,Fruits,2,229.3,Pune,Card,26,458.6
B05593,2024-12-08,C1147,Cookies,Bakery,1,192.25,Noida,Netbanking,40,192.25
B05594,2024-09-14,C0776,Coffee,Beverages,4,134.58,Noida,Card,30,538.32
B05595,2024-12-02,C0184,Cheese,Dairy,2,93.05,Mumbai,UPI,44,186.1
B05596,2024-11-09,C0714,Milk,Dairy,3,203.77,Noida,Card,11,611.3100000000001
B05597,2024-01-20,C0143,Soda,Beverages,2,121.83,Noida,UPI,24,243.66
B05598,2024-11-10,C1251,Tea,Beverages,4,203.47,Chennai,Netbanking,13,813.88
B05599,2024-05-27,C0869,Cookies,Bakery,1,293.55,Chennai,Netbanking,24,293.55
B05600,2024-10-24,C0069,Orange,Fruits,1,242.08,Gurgaon,Netbanking,34,242.08
B05601,2024-06-26,C0020,Bread,Bakery,1,259.44,Noida,Netbanking,55,259.44
B05602,2024-03-18,C1414,Apple,Fruits,2,129.41,Mumbai,UPI,19,258.82
B05603,2024-10-27,C0368,Onion,Vegetables,2,136.98,Chennai,Card,16,273.96
B05604,2024-11-08,C0506,Cheese,Dairy,4,281.72,Pune,Netbanking,21,1126.88
B05605,2024-12-14,C1082,Orange,Fruits,4,172.89,Mumbai,UPI,60,691.56
B05606,2024-06-17,C0385,Milk,Dairy,4,165.27,Delhi,UPI,51,661.08
B05607,2024-01-09,C0648,Tea,Beverages,4,159.18,Noida,Netbanking,32,636.72
B05608,2024-06-01,C0782,Tomato,Vegetables,5,23.09,Pune,Card,26,115.45
B05609,2024-07-19,C0651,Tomato,Vegetables,4,180.77,Bangalore,Card,35,723.08
B05610,2024-12-09,C1244,Cheese,Dairy,4,46.13,Chennai,COD,44,184.52
B05611,2024-02-24,C0498,Cookies,Bakery,4,275.11,Bangalore,Card,28,1100.44
B05612,2024-09-19,C1477,Cheese,Dairy,5,56.88,Chennai,Card,11,284.40000000000003
B05613,2024-09-11,C1019,Cake,Bakery,1,127.78,Delhi,Netbanking,47,127.78
B05614,2024-12-27,C0211,Popcorn,Snacks,5,91.17,Mumbai,Card,51,455.85
B05615,2024-06-25,C0401,Mango,Fruits,1,223.01,Noida,Card,48,223.01
B05616,2024-01-10,C1446,Tea,Beverages,1,244.7,Mumbai,Netbanking,44,244.7
B05617,2024-02-19,C0531,Soda,Beverages,3,143.48,Gurgaon,COD,31,430.43999999999994
B05618,2024-12-26,C0816,Popcorn,Snacks,5,286.51,Gurgaon,COD,12,1432.55
B05619,2024-06-03,C0679,Onion,Vegetables,5,256.91,Noida,COD,55,1284.5500000000002
B05620,2024-11-28,C0343,Orange,Fruits,1,16.93,Delhi,UPI,37,16.93
B05621,2024-12-26,C0973,Cookies,Bakery,3,65.34,Noida,COD,41,196.02
B05622,2024-01-15,C1041,Tomato,Vegetables,5,251.94,Gurgaon,Card,28,1259.7
B05623,2024-08-12,C0946,Croissant,Bakery,1,193.66,Bangalore,Netbanking,17,193.66
B05624,2024-07-27,C1049,Banana,Fruits,2,163.0,Gurgaon,COD,22,326.0
B05625,2024-05-31,C1464,Banana,Fruits,1,173.64,Chennai,COD,54,173.64
B05626,2024-01-27,C0397,Banana,Fruits,3,214.46,Gurgaon,Card,51,643.38
B05627,2024-12-24,C1292,Curd,Dairy,2,99.49,Gurgaon,COD,58,198.98
B05628,2024-11-14,C0722,Mango,Fruits,2,25.93,Bangalore,UPI,53,51.86
B05629,2024-03-10,C0675,Tea,Beverages,1,297.01,Delhi,UPI,46,297.01
B05630,2024-02-15,C0189,Juice,Beverages,5,152.86,Pune,UPI,10,764.3000000000001
B05631,2024-04-06,C1432,Soda,Beverages,5,213.99,Hyderabad,Netbanking,28,1069.95
B05632,2024-03-16,C0817,Milk,Dairy,4,103.53,Bangalore,Card,13,414.12
B05633,2024-01-27,C0322,Potato,Vegetables,4,233.31,Delhi,Netbanking,15,933.24
B05634,2024-01-20,C0042,Biscuits,Snacks,2,289.13,Chennai,UPI,23,578.26
B05635,2024-03-25,C1467,Croissant,Bakery,2,175.66,Delhi,Card,60,351.32
B05636,2024-09-30,C1405,Biscuits,Snacks,5,268.73,Chennai,UPI,11,1343.65
B05637,2024-01-08,C0198,Milk,Dairy,3,20.56,Noida,COD,18,61.67999999999999
B05638,2024-11-18,C0477,Spinach,Vegetables,4,265.4,Pune,Netbanking,50,1061.6
B05639,2024-06-16,C0575,Curd,Dairy,5,146.24,Noida,UPI,25,731.2
B05640,2024-12-19,C0826,Mango,Fruits,1,205.05,Gurgaon,UPI,17,205.05
B05641,2024-10-10,C1378,Cheese,Dairy,5,124.49,Mumbai,UPI,22,622.4499999999999
B05642,2024-10-23,C0911,Tomato,Vegetables,5,25.88,Delhi,Netbanking,30,129.4
B05643,2024-01-08,C0532,Bread,Bakery,4,60.1,Delhi,Card,17,240.4
B05644,2024-03-08,C0833,Coffee,Beverages,3,138.27,Bangalore,Netbanking,24,414.81000000000006
B05645,2024-02-07,C0667,Tea,Beverages,5,102.45,Chennai,Netbanking,23,512.25
B05646,2024-06-15,C0154,Soda,Beverages,2,247.94,Bangalore,Card,36,495.88
B05647,2024-05-17,C0360,Cookies,Bakery,1,22.4,Noida,COD,25,22.4
B05648,2024-01-07,C1301,Onion,Vegetables,2,261.23,Mumbai,COD,17,522.46
B05649,2024-06-30,C0904,Spinach,Vegetables,5,221.79,Mumbai,UPI,37,1108.95
B05650,2024-01-05,C0908,Chips,Snacks,3,109.81,Noida,Netbanking,60,329.43
B05651,2024-02-10,C0947,Cookies,Bakery,3,112.64,Delhi,Netbanking,59,337.92
B05652,2024-09-06,C1489,Curd,Dairy,2,107.97,Gurgaon,Card,19,215.94
B05653,2024-05-20,C0907,Biscuits,Snacks,4,75.01,Gurgaon,Netbanking,19,300.04
B05654,2024-12-26,C1215,Potato,Vegetables,4,25.67,Pune,Netbanking,47,102.68
B05655,2024-06-12,C0656,Bread,Bakery,5,37.26,Mumbai,Card,15,186.29999999999998
B05656,2024-02-23,C1123,Onion,Vegetables,1,275.27,Bangalore,Card,22,275.27
B05657,2024-07-28,C0365,Popcorn,Snacks,2,242.98,Pune,UPI,22,485.96
B05658,2024-07-14,C0244,Biscuits,Snacks,5,221.42,Noida,UPI,52,1107.1
B05659,2024-02-26,C0694,Onion,Vegetables,5,244.44,Delhi,COD,24,1222.2
B05660,2024-02-16,C0254,Cake,Bakery,3,54.85,Noida,Netbanking,19,164.55
B05661,2024-09-13,C1454,Soda,Beverages,4,34.94,Mumbai,UPI,20,139.76
B05662,2024-03-10,C1449,Cake,Bakery,1,250.22,Chennai,COD,60,250.22
B05663,2024-10-16,C0188,Juice,Beverages,4,221.07,Chennai,Card,28,884.28
B05664,2024-12-21,C0095,Mango,Fruits,4,281.71,Hyderabad,Netbanking,15,1126.84
B05665,2024-10-20,C0621,Potato,Vegetables,5,200.54,Chennai,UPI,41,1002.6999999999999
B05666,2024-12-01,C1266,Potato,Vegetables,4,159.79,Mumbai,Netbanking,32,639.16
B05667,2024-10-30,C1427,Tomato,Vegetables,4,137.68,Chennai,Netbanking,21,550.72
B05668,2024-10-18,C0275,Orange,Fruits,5,14.02,Chennai,Netbanking,23,70.1
B05669,2024-02-20,C0200,Croissant,Bakery,4,77.83,Chennai,COD,17,311.32
B05670,2024-11-01,C0062,Onion,Vegetables,1,211.23,Hyderabad,Card,12,211.23
B05671,2024-04-02,C0885,Juice,Beverages,4,206.1,Hyderabad,UPI,27,824.4
B05672,2024-02-13,C1312,Spinach,Vegetables,2,144.82,Noida,COD,14,289.64
B05673,2024-03-22,C1255,Juice,Beverages,1,216.89,Chennai,UPI,28,216.89
B05674,2024-01-07,C0518,Cake,Bakery,1,258.42,Mumbai,Netbanking,18,258.42
B05675,2024-12-03,C1380,Paneer,Dairy,2,227.74,Bangalore,UPI,14,455.48
B05676,2024-03-22,C1052,Coffee,Beverages,2,84.11,Hyderabad,COD,38,168.22
B05677,2024-01-27,C1415,Namkeen,Snacks,2,165.24,Mumbai,UPI,10,330.48
B05678,2024-12-23,C0116,Biscuits,Snacks,1,93.76,Chennai,Netbanking,10,93.76
B05679,2024-05-20,C0789,Apple,Fruits,1,107.35,Chennai,UPI,14,107.35
B05680,2024-06-10,C1492,Orange,Fruits,1,165.54,Gurgaon,UPI,31,165.54
B05681,2024-04-04,C1067,Soda,Beverages,3,138.13,Mumbai,UPI,52,414.39
B05682,2024-09-28,C0382,Juice,Beverages,2,223.71,Hyderabad,UPI,43,447.42
B05683,2024-10-17,C1056,Tomato,Vegetables,1,51.43,Gurgaon,Netbanking,22,51.43
B05684,2024-07-23,C1098,Tea,Beverages,1,254.87,Noida,UPI,45,254.87
B05685,2024-11-14,C1034,Onion,Vegetables,4,54.75,Mumbai,Netbanking,41,219.0
B05686,2024-12-30,C0861,Curd,Dairy,5,237.43,Bangalore,Card,30,1187.15
B05687,2024-05-26,C0512,Cake,Bakery,3,190.23,Bangalore,UPI,19,570.6899999999999
B05688,2024-05-11,C0403,Tea,Beverages,1,287.17,Pune,COD,43,287.17
B05689,2024-06-15,C0115,Popcorn,Snacks,3,104.62,Noida,COD,54,313.86
B05690,2024-03-06,C0995,Juice,Beverages,4,150.9,Hyderabad,Netbanking,26,603.6
B05691,2024-04-06,C0578,Bread,Bakery,1,147.1,Hyderabad,Card,32,147.1
B05692,2024-03-23,C0126,Milk,Dairy,5,33.69,Noida,UPI,10,168.45
B05693,2024-01-27,C0491,Soda,Beverages,1,151.06,Gurgaon,UPI,50,151.06
B05694,2024-08-21,C0682,Cookies,Bakery,2,282.53,Noida,COD,13,565.06
B05695,2024-04-14,C1006,Mango,Fruits,1,269.04,Chennai,UPI,22,269.04
B05696,2024-06-19,C1041,Cookies,Bakery,2,27.68,Delhi,Card,16,55.36
B05697,2024-04-28,C0948,Cookies,Bakery,2,46.82,Delhi,Card,15,93.64
B05698,2024-04-02,C1089,Tea,Beverages,4,254.9,Mumbai,COD,35,1019.6
B05699,2024-10-28,C0882,Onion,Vegetables,3,119.71,Pune,COD,17,359.13
B05700,2024-03-15,C1339,Bread,Bakery,2,167.84,Delhi,Netbanking,11,335.68
B05701,2024-04-11,C0252,Paneer,Dairy,5,219.04,Bangalore,UPI,36,1095.2
B05702,2024-04-04,C0298,Apple,Fruits,4,239.35,Hyderabad,UPI,52,957.4
B05703,2024-01-15,C0263,Mango,Fruits,5,114.05,Hyderabad,Card,24,570.25
B05704,2024-05-06,C0051,Popcorn,Snacks,4,165.74,Noida,Card,32,662.96
B05705,2024-07-11,C0971,Biscuits,Snacks,3,268.58,Noida,Netbanking,29,805.74
B05706,2024-08-07,C1290,Banana,Fruits,2,68.58,Delhi,COD,58,137.16
B05707,2024-10-20,C0507,Banana,Fruits,1,126.86,Mumbai,COD,32,126.86
B05708,2024-05-12,C0022,Namkeen,Snacks,1,38.64,Noida,COD,54,38.64
B05709,2024-09-26,C1325,Tomato,Vegetables,5,22.59,Hyderabad,Card,52,112.95
B05710,2024-01-12,C0616,Potato,Vegetables,5,201.84,Delhi,Netbanking,57,1009.2
B05711,2024-02-15,C0871,Cake,Bakery,2,14.75,Mumbai,UPI,29,29.5
B05712,2024-10-21,C1226,Tomato,Vegetables,2,127.38,Bangalore,Netbanking,36,254.76
B05713,2024-10-22,C0813,Curd,Dairy,3,122.79,Pune,Card,25,368.37
B05714,2024-08-26,C1200,Tomato,Vegetables,3,229.58,Chennai,Card,50,688.74
B05715,2024-04-08,C0652,Onion,Vegetables,3,227.35,Chennai,Netbanking,25,682.05
B05716,2024-10-12,C0053,Mango,Fruits,2,255.82,Chennai,COD,52,511.64
B05717,2024-11-16,C0560,Paneer,Dairy,2,120.27,Delhi,UPI,32,240.54
B05718,2024-02-01,C0856,Bread,Bakery,5,79.67,Chennai,Netbanking,50,398.35
B05719,2024-01-02,C0989,Milk,Dairy,5,277.67,Mumbai,COD,24,1388.3500000000001
B05720,2024-09-20,C1310,Orange,Fruits,3,115.89,Chennai,COD,20,347.67
B05721,2024-11-19,C1210,Coffee,Beverages,5,15.61,Chennai,Netbanking,32,78.05
B05722,2024-08-05,C1168,Curd,Dairy,1,140.93,Bangalore,Card,47,140.93
B05723,2024-01-20,C0913,Tea,Beverages,4,147.21,Mumbai,UPI,50,588.84
B05724,2024-06-13,C0139,Coffee,Beverages,2,105.04,Noida,COD,57,210.08
B05725,2024-09-01,C0268,Onion,Vegetables,5,220.43,Delhi,COD,36,1102.15
B05726,2024-04-20,C0752,Tea,Beverages,4,247.77,Mumbai,Card,38,991.08
B05727,2024-09-12,C0839,Mango,Fruits,3,25.39,Hyderabad,Netbanking,53,76.17
B05728,2024-02-25,C0330,Namkeen,Snacks,5,162.51,Delhi,COD,36,812.55
B05729,2024-10-20,C0120,Onion,Vegetables,2,165.35,Delhi,COD,32,330.7
B05730,2024-07-16,C0990,Tea,Beverages,3,38.25,Bangalore,COD,60,114.75
B05731,2024-03-28,C1233,Coffee,Beverages,4,253.95,Noida,UPI,24,1015.8
B05732,2024-05-12,C0896,Tomato,Vegetables,5,34.37,Noida,UPI,35,171.85
B05733,2024-07-01,C0473,Milk,Dairy,4,226.89,Pune,Netbanking,58,907.56
B05734,2024-07-05,C0003,Onion,Vegetables,1,173.27,Bangalore,Netbanking,46,173.27
B05735,2024-10-30,C0210,Tea,Beverages,1,280.72,Chennai,Netbanking,53,280.72
B05736,2024-07-25,C1389,Cookies,Bakery,3,25.02,Delhi,COD,53,75.06
B05737,2024-03-16,C1041,Croissant,Bakery,1,208.55,Delhi,Netbanking,51,208.55
B05738,2024-12-24,C0477,Banana,Fruits,2,72.82,Noida,COD,54,145.64
B05739,2024-06-05,C0080,Mango,Fruits,4,207.84,Bangalore,Netbanking,49,831.36
B05740,2024-01-10,C0767,Apple,Fruits,4,65.43,Delhi,UPI,39,261.72
B05741,2024-07-10,C0315,Namkeen,Snacks,2,249.44,Chennai,Netbanking,16,498.88
B05742,2024-02-10,C0767,Coffee,Beverages,5,179.5,Noida,COD,32,897.5
B05743,2024-05-19,C1211,Spinach,Vegetables,4,137.71,Noida,Netbanking,37,550.84
B05744,2024-10-24,C0944,Orange,Fruits,5,58.48,Hyderabad,COD,49,292.4
B05745,2024-02-12,C0494,Bread,Bakery,1,148.72,Pune,UPI,57,148.72
B05746,2024-12-11,C0744,Croissant,Bakery,1,55.38,Bangalore,Card,36,55.38
B05747,2024-10-21,C1281,Juice,Beverages,1,242.8,Noida,Card,57,242.8
B05748,2024-10-16,C0048,Namkeen,Snacks,5,14.47,Delhi,Card,24,72.35000000000001
B05749,2024-12-12,C1319,Spinach,Vegetables,5,224.9,Noida,Card,58,1124.5
B05750,2024-05-14,C1062,Paneer,Dairy,4,192.46,Mumbai,UPI,39,769.84
B05751,2024-08-17,C0959,Orange,Fruits,3,138.78,Chennai,UPI,60,416.34000000000003
B05752,2024-12-15,C0034,Milk,Dairy,2,293.01,Chennai,UPI,32,586.02
B05753,2024-01-23,C1395,Mango,Fruits,4,179.89,Hyderabad,Netbanking,32,719.56
B05754,2024-03-06,C1475,Juice,Beverages,2,84.07,Chennai,Netbanking,48,168.14
B05755,2024-03-28,C0739,Cake,Bakery,2,70.31,Pune,Card,17,140.62
B05756,2024-05-09,C0777,Apple,Fruits,1,161.5,Noida,Netbanking,53,161.5
B05757,2024-05-31,C0740,Paneer,Dairy,5,248.14,Mumbai,Netbanking,60,1240.6999999999998
B05758,2024-05-19,C0897,Cake,Bakery,5,60.29,Bangalore,COD,34,301.45
B05759,2024-07-26,C0128,Onion,Vegetables,4,73.0,Noida,COD,40,292.0
